,link,category,name,img_url,brand,short_desc,priority_price,priority_store,num_of_product,num_of_store,lowest_price,highest_price
1928,https://www.sosanhgia.com/p126602-tong-tap-cac-chuyen-de-trac-nghiem-toan-lop-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Tổng Tập Các Chuyên Đề Trắc Nghiệm Toán Lớp 12,https://img.sosanhgia.com/images/500x0/58393967900045f28451595727389f90/tong-tap-cac-chuyen-de-trac-nghiem-toan-lop-12.jpeg,Nhiều Tác Giả," được biên soạn nhằm giúp các em có một tài liệu ôn tập tốt cho kì thi THPT quốc gia. Cuốn sách có 6 chương được chia làm 22 chuyên đề, các chuyên đề bám sát và bao gồm nội dung kiến thức môn Toán lớp 12 đồng thời mở rộng và nâng cao...",100.000,Tiki,1.0,1.0,111.650,0
1929,https://www.sosanhgia.com/p126992-huong-dan-giai-cac-bai-tap-van-dung-mon-hoa-hoc-tap-1-phan-vo-co.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Hướng Dẫn Giải Các Bài Tập Vận Dụng Môn Hóa Học (Tập 1) - Phần Vô Cơ,https://img.sosanhgia.com/images/500x0/fa5596fcb3ad4effb4064cca0bb75e56/huong-dan-giai-cac-bai-tap-van-dung-mon-hoa-hoc-(tap-1)-phan-vo-co.jpeg,Nhiều Tác Giả,"""
 được biên soạn nhằm giúp các em học sinh trong quá trình ôn luyện, chuẩn bị tốt nhất cho các kì thi quốc gia do Bộ GD & ĐT tổ chức.
Bộ sách được chia làm hai tập:
- Tập 1: Hóa vô cơ
- Tập 2: Hóa hữu cơ...",73.100,Tiki,2.0,2.0,73.100,77.400
1930,https://www.sosanhgia.com/p122311-20-phuong-phap-giai-toan-hoa-hoc.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",20 Phương Pháp Giải Toán Hóa Học,https://img.sosanhgia.com/images/500x0/42a4cfa160ea4e379be63b1282660d53/20-phuong-phap-giai-toan-hoa-hoc.jpeg,Nhiều Tác Giả,"Cuốn 
 được biên soạn theo chương trình chuẩn kiến thức và kỹ năng chương trình THPT mà trọng tâm là chương trình lớp 12. Sách gồm các phần tổng hợp...",35.000,Tiki,3.0,2.0,35.000,42.120
1931,https://www.sosanhgia.com/p170872-tu-hoc-gioi-hoa-lop-11-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Tự học giỏi Hóa (Lớp 11-12),https://img.sosanhgia.com/images/500x0/c4ee3c38fd9646bc8e776fadc2015cfc/t-hc-gii-ha-lp-1112.jpeg,Nhiều Tác Giả,"Cuốn sách được biên soạn tỉ mỉ, cập nhật những kiến thức trọng tâm, phương pháp giải nhanh nhất, mới nhất các dạng bài tập trắc nghiệm hóa học. Bên cạnh đó, sách còn cung cấp các bài tập vận dụng, bài tập tự luyện giúp các em học sinh hệ...",56.250,Tiki,,,,
1932,https://www.sosanhgia.com/p127099-tu-duy-giai-nhanh-trac-nghiem-hinh-hoc-khong-gian.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Tư Duy Giải Nhanh Trắc Nghiệm - Hình Học Không Gian,https://img.sosanhgia.com/images/500x0/0b1d3a15fb6241e191d118cd26bea5c3/tu-duy-giai-nhanh-trac-nghiem-hinh-hoc-khong-gian.jpeg,Nhiều Tác Giả,"Hình học không gian chiếm toàn bộ chương trình hình học toán lớp 12. Vừa qua Bộ Giáo dục và Đào tạo công bố Đề minh họa THPT Quốc gia 2017, trong đó hai phần này có 18 câu, mỗi phần 8 câu. Theo đánh giá của nhiều thầy cô thì phần hình học không gian và Oxyz là phần có nhiều câu phân loại học sinh...",114.200,Tiki,,,,
1933,https://www.sosanhgia.com/p125797-mega-xoy-hoc-nhanh-ngu-phap-tieng-anh.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Mega XOY - Học Nhanh Ngữ Pháp Tiếng Anh,https://img.sosanhgia.com/images/500x0/567e68dfc32a4d68aca2907598e79605/mega-xoy-hoc-nhanh-ngu-phap-tieng-anh.jpeg,Nhiều Tác Giả,"Mega XOY Học Nhanh Ngữ Pháp Tiếng Anh là cuốn sổ tay Tiếng Anh cần thiết cho bất kì dân học Tiếng Anh nào muốn chinh phục Tiếng Anh và giao tiếp Tiếng Anh thuần thục nhất.
Lấy gốc Tiếng Anh, tự tin ghép câu mà không sợ sai...",34.389,Tiki,,,,
1934,https://www.sosanhgia.com/p186444-tong-tap-de-thi-olympic-30-thang-4-toan-hoc-lop-11.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Tổng Tập Đề Thi Olympic 30 Tháng 4 Toán Học - Lớp 11,https://img.sosanhgia.com/images/500x0/aca786e6349540899a8389c8dd401f29/tong-tap-de-thi-olympic-30-thang-4-toan-hoclop-11.jpeg,Nhiều Tác Giả,"Mỗi năm cứ vào dịp tháng 4, tháng kỉ niệm miền Nam hoàn toàn giải phóng, đất nước thống nhất, các em học sinh giỏi lớp 10 và 11 của các trường THPT chuyên và không chuyên của các tỉnh miền Nam, miền Trung và Tây Nguyên lại nô nức tham dự kì...",105.000,Tiki,,,,
1935,https://www.sosanhgia.com/p127081-luyen-giai-de-thi-vao-10-mon-ngu-van.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Luyện Giải Đề Thi Vào 10 Môn Ngữ Văn,https://img.sosanhgia.com/images/500x0/8ec1d98b9dae4fc7b8f6fe1d0f1aa9ba/luyen-giai-de-thi-vao-10-mon-ngu-van.jpeg,Nhiều Tác Giả,"Đứng trước kì thi vào lớp 10, hàng triệu học sinh trên cả nước đều có chung nỗi lo lắng:",90.300,Shopee,,,,
1936,https://www.sosanhgia.com/p30691-giai-bai-tap-dai-so-va-giai-tich-lop-11-nang-cao.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Giải Bài Tập Đại Số Và Giải Tích Lớp 11 (Nâng Cao),https://img.sosanhgia.com/images/500x0/225c444fd60b47f9be9d386d69f40219/giai-bai-tap-dai-so-va-giai-tich-lop-11.jpeg,Nhiều Tác Giả,"Biên soạn bám sát chương trình sách giáo khoa Đại số & Giải tích Lớp 11 hiện hành
 Có các phần Tóm tắt lí thuyết, Hướng dẫn trả lời câu hỏi sách giáo khoa, Hướng dẫn giải bài tập sách giáo khoa
 Giúp củng cố kiến thức cho các em và nâng cao kỹ năng giải Toán",26.400,Tiki,4.0,2.0,26.400,45.240
1937,https://www.sosanhgia.com/p168403-cac-chuyen-de-nang-cao-va-phat-trien-dai-so-lop-10.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Các Chuyên Đề Nâng Cao Và Phát Triển Đại Số Lớp 10,https://img.sosanhgia.com/images/500x0/bb88fffb6d944319bb4558aae87b3030/cc-chuyn-nng-cao-v-pht-trin-i-s-lp-10.jpeg,Nhiều Tác Giả," được biên soạn nhằm mục đích “hệ thống hóa kiến thức từ cơ bản đến nâng cao với một lượng bài tập ví dụ từng dạng rất chi tiết từ dễ đến khó, để các em tự học một cách trọn vẹn”. Đồng thời, cuốn sách là tài liệu rất tốt giúp cho học sinh...",109.900,Tiki,3.0,2.0,109.900,123.000
1938,https://www.sosanhgia.com/p158265-phuong-phap-giai-cac-dang-toan-thpt-bat-dang-thuc-gia-tri-lon-nhat-va-nho-nhat.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']","Phương Pháp Giải Các Dạng Toán THPT - Bất Đẳng Thức, Giá Trị Lớn Nhất Và Nhỏ Nhất",https://img.sosanhgia.com/images/500x0/6e32fe200abd48a6a6bdca41175198f0/phng-php-gii-cc-dng-ton-thpt-bt-ng-thc-gi-tr-ln-nht-v-nh-nht.jpeg,Nhiều Tác Giả,"Bài giảng 1. Bất đẳng thức và chứng minh bất đẳng thức
 Bài giảng 2. Tổng quát hoá một bất đẳng thức và ứng dụng
 Bài giảng 3. Bất đẳng thức về giá trị tuyệt đối và ứng dụng",98.800,Tiki,4.0,2.0,98.800,152.000
1939,https://www.sosanhgia.com/p93931-488-bai-tap-toan-chon-loc-lop-10-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",488 Bài Tập Toán Chọn Lọc (Lớp 10-12),https://img.sosanhgia.com/images/500x0/dce57c8f2afc4fc581ac8a2fef53f5b9/488-bai-tap-toan-lop-12-chon-loc.jpeg,Nhiều Tác Giả,"Nội dung của sách đề cập đến hầu hết các vấn đề cơ bản của chương trình toán lớp 12. Trong sách, tác giả phân loại các dạng toán thường gặp, truyền đạy các kinh nghiệm giải toán cùng với...",40.013,Tiki,2.0,2.0,40.013,41.250
1940,https://www.sosanhgia.com/p101765-hoc-tot-sinh-hoc-lop-11.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Học Tốt Sinh Học Lớp 11,https://img.sosanhgia.com/images/500x0/55edc2e766034a0da36800764bb46b98/hoc-tot-sinh-hoc-lop-11.jpeg,Nhiều Tác Giả,"Để học tốt Sinh học lớp 11, ngoài những kiến thức tiếp thu trên
lớp và bài tập trong 
, các em học
sinh cần tham khảo thêm các tài liệu Sinh học khác....",22.800,Tiki,1.0,1.0,25.600,0
1941,https://www.sosanhgia.com/p68992-500-bai-toan-chon-loc-lop-10-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",500 Bài Toán Chọn Lọc (Lớp 10-12),https://img.sosanhgia.com/images/500x0/a007fd51980c4a20aff055648dfe01f8/500-bai-toan-chon-loc-(cap-3).jpeg,Nhiều Tác Giả,"Với 15 chủ đề trọng tâm của lớp, cuốn sách sẽ hỗ trợ các em học sinh học tập, rèn luyện kiến thức, kỹ năng môn học của mình và cung cấp thêm tài liệu tham khảo cho các em để học tập tốt hơn....",39.000,Shopee,6.0,3.0,39.000,55.000
1942,https://www.sosanhgia.com/p184474-all-in-one-ngu-van-trung-hoc-pho-thong.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",All In One - Ngữ Văn Trung Học Phổ Thông,https://img.sosanhgia.com/images/500x0/0d54570e0df24422bc80af852d0edf42/all-in-onengu-van-trung-hoc-pho-thong.jpeg,Nhiều Tác Giả,"Giống như Toán Học, Môn Văn là một trong những môn thi chủ đạo đối với toàn bộ các em học sinh trong kì thi THPT Quốc gia và Đại Học, Cao Đẳng. Từ cấp một, cấp hai rồi đến cấp ba, tầm quan trọng của môn Văn Học là không thể đo đếm được. All in one Ngữ Văn THPT – chính là...",34.500,Shopee,7.0,5.0,34.500,43.470
1943,https://www.sosanhgia.com/p104809-huong-dan-on-tap-va-kiem-tra-tieng-anh-lop-11-tap-1-2.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Hướng Dẫn Ôn Tập Và Kiểm Tra Tiếng Anh Lớp 11 (Tập 1-2),https://img.sosanhgia.com/images/500x0/2197e1a0e845455b930a27d335199d75/huong-dan-on-tap-va-kiem-tra-tieng-anh-lop-11-(tap-1-2).jpeg,Nhiều Tác Giả,Hướng Dẫn Ôn Tập Và Kiểm Tra Tiếng Anh Lớp 11 (Tập 2) được chia thành 5 đơn vị bài học bám sát nội dung trong sách giáo khoa. Mỗi bài học bao gồm 2 phần:- Phần 1: Theory Review (củng cố lý thuyết): cung cấp những kiến thức cơ bản của bài học để ...,47.200,Tiki,5.0,3.0,39.690,50.000
1944,https://www.sosanhgia.com/p127197-phuong-phap-moi-giai-nhanh-cac-bai-tap-trac-nghiem-hoa-vo-co.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Phương Pháp Mới Giải Nhanh Các Bài Tập Trắc Nghiệm Hóa Vô Cơ,https://img.sosanhgia.com/images/500x0/1357716ffe12401c95085a3cbab05bfc/phuong-phap-moi-giai-nhanh-cac-bai-tap-trac-nghiem-hoa-vo-co.jpeg,Nhiều Tác Giả,"Cuốn sách được biên soạn tỉ mỉ, cập nhật những phương pháp giải nhanh nhất, mới nhất các dạng bài tập hóa vô cơ. Bên cạnh đó, sách còn cung cấp các bài tập vận dụng, bài tập tự luyện giúp các em học sinh hệ thống lại kiến thức...",105.000,Tiki,2.0,2.0,105.000,108.000
1945,https://www.sosanhgia.com/p140497-atlat-dia-li-viet-nam.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",atlat địa lí việt nam,https://img.sosanhgia.com/images/500x0/28d43de7b9e94ed0ad48c675a35030b2/atlat-dia-li-viet-nam.jpeg,Nhiều Tác Giả,"Để đáp ứng nhu cầu bức thiết đó, NXB Giáo dục Việt Nam trân trọng giới thiệu tập 
 gồm 21 bản đồ, được in màu rõ nét, liên quan đến các lĩnh vực kinh tế - xã hội. Các bản đồ được xây dựng theo nguồn số liệu của Nhà xuất bản thống kê - Tổng cục thống kê. Đây là tài liệu được phép mang vào phòng thi tốt nghiệp THPT môn Địa lý do Bộ Giáo dục và Đào tạo quy định....",31.000,Shopee,,,,
1946,https://www.sosanhgia.com/p170489-trong-tam-kien-thuc-va-phat-trien-nang-luc-thi-trac-nghiem-mon-lich-su.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Trọng Tâm Kiến Thức và Phát Triển Năng Lực Thi Trắc Nghiệm Môn Lịch Sử,https://img.sosanhgia.com/images/500x0/05f20562a7a9431abf7d3293fbf1f420/trng-tm-kin-thc-v-pht-trin-nng-lc-thi-trc-nghim-mn-lch-s.jpeg,Nhiều Tác Giả,"Cuốn sách 
 là sản phẩm các nhà khoa học giáo dục có nhiều kinh nghiệm trong nghiên cứu, giảng dạy ở bậc đại học và phổ thông. Tác giả cuốn sách là giáo viên đang tham gia bồi dưỡng kiến thức trên...",108.750,Tiki,5.0,4.0,108.750,116.000
1947,https://www.sosanhgia.com/p129136-100-bai-van-hay-lop-11.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",100 Bài Văn Hay Lớp 11,https://img.sosanhgia.com/images/500x0/4dc934f1faf64fda98d2f71e4c4c279f/100-bai-van-hay-lop-11.jpeg,Nhiều Tác Giả,"Cuốn sách được biên soạn dựa theo những nội dung trong chương trình Làm văn 11.
Tất cả yêu cầu của chương trình làm văn đều được trình bày một cách có hệ thống và đầy đủ trong cuốn sách này....",59.000,Shopee,,,,
1948,https://www.sosanhgia.com/p157710-workbook-video-500-cau-hoi-trac-nghiem-toan-hay-kho-tang-dan-hinh-hoc-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Workbook & Video 500+ Câu Hỏi Trắc Nghiệm Toán Hay Khó Tăng Dần Hình Học 12,https://img.sosanhgia.com/images/500x0/e41c696e5ef740b08a4540f4c1b65d8b/workbook-video-500-cu-hi-trc-nghim-ton-hay-kh-tng-dn-hnh-hc-12.jpeg,Nhiều Tác Giả,"Workbook & Video_500+ câu hỏi trắc nghiệm Toán Hay - Khó tăng dần là bộ sách đầy đủ, chi tiết, có tích hợp công nghệ giúp học sinh dễ dàng tự ôn luyện tất cả kiến thức và dạng bài Toán học lớp 12, tự tin mở cánh của Đại Học...",49.000,Shopee,4.0,4.0,49.000,118.150
1949,https://www.sosanhgia.com/p127187-bai-tap-nang-cao-va-mot-so-chuyen-de-dai-so-va-giai-tich-11.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Nhiều Tác Giả']",Bài Tập Nâng Cao Và Một Số Chuyên Đề Đại Số Và Giải Tích 11,https://img.sosanhgia.com/images/500x0/96195d6966f44e8f9cf1ef9fe611cf4d/bai-tap-nang-cao-va-mot-so-chuyen-de-dai-so-va-giai-tich-11.jpeg,Nhiều Tác Giả,"Sách gồm 2 phần chính: 
 và 
.
Phần bài tập nâng cao tương ứng với cấu trúc và nội dung của sách giáo khoa, nhưng được thu gọn trong 13 chủ đề. Trong mỗi chủ đề, trước khi đưa ra một hệ thống các bài tập với yêu cầu cao hơn sách giáo khoa, sách đều tóm tắt các kiến thức quan trọng, phân tích sâu và mở rộng thêm một số nội dung kiến thức một cách hữu ích, giới thiệu một số bài toán điển hình và cách giải. Các chuyên đề sẽ giúp bạn mở mang và phát triển kiến thức đã học...",56.000,Shopee,,,,
1950,https://www.sosanhgia.com/p97878-tu-hoc-dot-pha-ki-nang-viet-lai-cau-tieng-anh.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Dương Hương']",Tự Học Đột Phá Kĩ Năng Viết Lại Câu Tiếng Anh,https://img.sosanhgia.com/images/500x0/a430922ca8e240c3a396c9a8250c3b77/tu-hoc-dot-pha-ki-nang-viet-lai-cau-tieng-anh.jpeg,Dương Hương,"Trong tất cả các bài thi tiếng Anh, phân câu hỏi Viết lại câu
luôn là phần gây khó dễ cho các thí sinh nhất. Người viết vừa phải
chắc ngữ pháp, vừa có vốn từ vựng phong phú mới có thể làm trọn
vẹn...",89.000,Shopee,,,,
1951,https://www.sosanhgia.com/p61858-100-trong-tam-on-kien-thuc-luyen-ky-nang-tieng-anh-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Dương Hương']",100% Trọng Tâm Ôn Kiến Thức - Luyện Kỹ Năng Tiếng Anh 12,https://img.sosanhgia.com/images/500x0/0626825109824f0e926a251c053f85e0/100-trong-tam-on-kien-thuc-luyen-ky-nang-tieng-anh-12.jpg,Dương Hương,"100% Trọng Tâm Ôn Kiến Thức - Luyện Kỹ Năng Tiếng Anh 12 giúp
học sinh lớp 12 phá tan những khó khăn trong việc học và luyện đề
môn Tiếng Anh với phương pháp làm bài ngắn gọn và cô đọng nhất.
Giúp học sinh trung bình...",67.000,Tiki,,,,
1952,https://www.sosanhgia.com/p168860-luyen-chuyen-sau-ngu-phap-bai-tap-tieng-anh-lop-11.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Dương Hương']",Luyện Chuyên Sâu Ngữ Pháp & Bài Tập Tiếng Anh Lớp 11,https://img.sosanhgia.com/images/500x0/ba9ddc0aefa84cc593ec48550752324f/luyn-chuyn-su-ng-php-bi-tp-ting-anh-lp-11.jpeg,Dương Hương," giúp em học sinh lớp 11 có thể tự kiểm tra, đánh giá năng lực cũng như củng cố lại kiến thức Tiếng Anh đã học trên lớp hiệu quả. Cuốn sách gồm 10 Unit với Từ Vựng – Ngữ Pháp – Bài tập tương ứng bám sát chương trình Tiếng Anh lớp 11.",59.000,Shopee,6.0,4.0,57.420,84.150
1953,https://www.sosanhgia.com/p168861-luyen-chuyen-sau-ngu-phap-bai-tap-tieng-anh-lop-12.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Dương Hương']",Luyện Chuyên Sâu Ngữ Pháp & Bài Tập Tiếng Anh Lớp 12,https://img.sosanhgia.com/images/500x0/b06f355706cd4ed4a6980db297503928/luyn-chuyn-su-ng-php-bi-tp-ting-anh-lp-12.jpeg,Dương Hương,"Nhằm giúp các em có thể tự kiểm tra, đánh giá năng lực cũng như củng cố lại kiến thức tiếng Anh đã học trên lớp một cách hiệu quả, đội ngũ biên soạn tâm huyết của Megabook đã cho ra đời bộ sách mang tên “Luyện chuyên sâu Ngữ pháp & Bài tập Tiếng Anh”.",59.000,Shopee,3.0,3.0,57.420,84.150
1954,https://www.sosanhgia.com/p126671-luyen-chuyen-sau-ngu-phap-bai-tap-tieng-anh-lop-10.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Dương Hương']",Luyện Chuyên Sâu Ngữ Pháp & Bài Tập Tiếng Anh Lớp 10,https://img.sosanhgia.com/images/500x0/69f66d8ada23428e82fd9ac45d95acc0/luyen-chuyen-sau-ngu-phap-va-bai-tap-tieng-anh-lop-10.jpeg,Dương Hương," giúp em có thể tự kiểm tra, đánh giá năng lực cũng như củng cố lại kiến thức Tiếng Anh đã học trên lớp hiệu quả. Cuốn sách gồm 10 Unit với Từ Vựng – Ngữ Pháp – Bài tập tương ứng bám sát chương trình Tiếng Anh lớp 10...",59.000,Shopee,6.0,4.0,51.620,89.000
1955,https://www.sosanhgia.com/p68693-39-bo-de-ngu-van-cap-3.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Phạm Ngọc Thắm']",39 Bộ Đề Ngữ Văn (Cấp 3),https://img.sosanhgia.com/images/500x0/405a7ac683514e42a4e5f9165e99a443/39-bo-de-ngu-van-(cap-3).jpeg,Phạm Ngọc Thắm,"Cuốn sách tổng hợp 39 bộ đề ngữ văn với mục đích cho giáo viên
và các em học sinh tham khảo. Đây thực sự là cuốn sách hữu ích giúp
các em học sinh có thêm bài tập rèn luyện, nâng cao kiến
thức...",56.000,Shopee,3.0,2.0,56.000,60.000
1956,https://www.sosanhgia.com/p61487-bai-tap-trac-nghiem-va-de-tu-kiem-tra-toan-lop-5.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Trần Thị Kim Cương']",Bài Tập Trắc Nghiệm Và Đề Tự Kiểm Tra Toán Lớp 5,https://img.sosanhgia.com/images/500x0/bf943bc0187646e192548c36f272a943/bai-tap-trac-nghiem-va-de-tu-kiem-tra-toan-lop-5.jpg,Trần Thị Kim Cương,"Trắc nghiệm là một phương pháp kiểm tra, đánh giá được nhiều
kiến thức và tiết kiệm thời gian. Ở trường, các em được học những
kiến thức mới trong các tiết học. Về nhà các em chỉ cần dành từ 10
phút đến 15 phút làm các bài tập trắc nghiệm...",33.110,Shopee,5.0,3.0,33.110,34.400
1957,https://www.sosanhgia.com/p104170-ren-ky-nang-lam-bai-trac-nghiem-tu-vung-mon-tieng-anh.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Vũ Thị Mai Phương']",Rèn Kỹ Năng Làm Bài Trắc Nghiệm Từ Vựng Môn Tiếng Anh,https://img.sosanhgia.com/images/500x0/ff0af1e8cb1f46c5975eeb3b4a0016e2/ren-ky-nang-lam-bai-trac-nghiem-tu-vung-mon-tieng-anh.jpeg,Vũ Thị Mai Phương,"Nhằm giúp các em chuẩn bị kiến thức tốt nhất cho kỳ thi THPTQG, cô Mai Phương biên soạn cuốn sách “
"". Đây là một trong những dạng bài “kinh điển” đã xuất hiện rất nhiều trong đề thi THPTQG các năm vừa qua...",89.000,Shopee,23.0,6.0,89.000,178.000
1958,https://www.sosanhgia.com/p61486-bai-tap-trac-nghiem-va-de-tu-kiem-tra-toan-lop-3.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp I', 'Sách tham khảo cấp I  - Trần Thị Kim Cương']",Bài Tập Trắc Nghiệm Và Đề Tự Kiểm Tra Toán Lớp 3,https://img.sosanhgia.com/images/500x0/627b8e7f1c7b42869bf22e7a46b584b0/bai-tap-trac-nghiem-va-de-tu-kiem-tra-toan-lop-3.jpg,Trần Thị Kim Cương,"Trắc nghiệm là một phương pháp kiểm tra, đánh giá được nhiều
kiến thức và tiết kiệm thời gian. Ở trường, các em được học những
kiến thức mới trong các tiết học. Về nhà các em chỉ cần dành từ 10
đến 15 phút làm các bài tập trắc nghiệm...",37.500,Shopee,3.0,3.0,37.500,40.000
1959,https://www.sosanhgia.com/p126642-phuong-phap-giai-toan-chuyen-de-hoa-hydrocacbon.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Huỳnh Văn Út']",Phương Pháp Giải Toán Chuyên Đề Hoá Hydrocacbon,https://img.sosanhgia.com/images/500x0/6fbb33f75bb240d0bafc08f22ba05c43/phuong-phap-giai-toan-chuyen-de-hoa-hydrocacbon.jpeg,Huỳnh Văn Út,"Quyển 
 được biên soạn với nội dung theo từng chủ đề:
Chủ đề 1: Đại cương về hóa hữu cơ
Chủ đề 2: Hidrocacbon no
Chủ đề 3: Hidrocacbon không no
...",26.000,Tiki,3.0,2.0,26.000,31.200
1960,https://www.sosanhgia.com/p127075-loi-giai-de-thi-lop-9-vao-lop-10-mon-hoa-hoc-cac-truong-chuyen-lop-chuyen.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp III', 'Sách tham khảo cấp III  - Huỳnh Văn Út']","Lời Giải Đề Thi Lớp 9 Vào Lớp 10 Môn Hóa Học Các Trường Chuyên, Lớp Chuyên",https://img.sosanhgia.com/images/500x0/3346ec69942244a688b3c73da12fcbca/loi-giai-de-thi-lop-9-vao-lop-10-mon-hoa-hoc-cac-truong-chuyen-lop-chuyen.jpeg,Huỳnh Văn Út," được biên soạn nhằm mang đến cho bạn đọc những đề thi tinh tuyển từ các trường chuyên, kì thi học sinh giỏi cho các em ôn thi vào lớp 10 chuyên môn Hóa...",93.000,Tiki,4.0,2.0,93.000,105.300
1961,https://www.sosanhgia.com/p122114-270-de-va-bai-van-mau-lop-2-5.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp I', 'Sách tham khảo cấp I  - Lê Thị Mỹ Trinh']",270 Đề Và Bài Văn Mẫu (Lớp 2-5),https://img.sosanhgia.com/images/500x0/1a6f1414fe994cbca1cc3ec714845472/270-de-va-bai-van-mau-(lop-2-5).jpeg,Lê Thị Mỹ Trinh,"Quyển sách 
 được biên soạn giúp gợi mở cách làm văn cho học sinh khi học và thi môn Ngữ văn.
Sách được biên soạn theo nội dung và chương trình mới của Bộ Giáo dục và Đào tạo. Ngoài những đề tập làm văn theo quy định của sách giáo khoa, sách còn...",18.000,Tiki,7.0,3.0,18.000,40.470
1962,https://www.sosanhgia.com/p205096-phuong-phap-giai-bai-tap-sinh-hoc-9.html,"['Sách', 'Sách tham khảo', 'Sách tham khảo cấp II', 'Sách tham khảo cấp II  - Huỳnh Quốc Thành']",Phương Pháp Giải Bài Tập Sinh Học 9,https://img.sosanhgia.com/images/500x0/551a08e75e7b472392659111b78ab219/phuong-phap-giai-bai-tap-sinh-hoc-9.jpeg,Huỳnh Quốc Thành,"Quyển sách 
 được biên soạn trên nền sách giáo khoa Sinh học hiện hành. Sách sẽ giúp các em học sinh hệ thống hóa các kiến thức từ dễ đến khó. Vì thế, sách phù hợp với tất cả các học sinh lớp 9 từ trình độ...",30.000,Tiki,,,,
